-48.09,-52.86
84.04,36.66
86.93,52.08
-10.88,-69.78
-48.06,94.74
40.96,-47.6
9.93,29.25
32.2,-29.36
-16.48,-86.62
12.62,-72.41
48.27,95.19
3.58,-21.5
86.36,-50.2
56.17,50.1
-45.48,96.58
-60.56,-74.04
71.28,49.92
82.94,81.62
-99.34,-94.59
23.73,-69.57
64.26,37.46
51.26,-58.35
-84.23,-84.37
-58.17,85.26
46.33,-80.95
78.66,-99.51
90.23,18.0
-46.45,34.29
-3.73,47.32
-62.79,24.61
-53.53,-71.95
-18.74,-61.25
-14.6,71.27
34.74,-64.24
-60.17,15.31
-32.7,-14.97
54.39,39.04
52.99,81.01
-38.22,48.26
39.79,-99.96
14.77,11.57
0.96,-33.58
0.07,-28.52
29.14,6.08
94.26,28.35
-73.58,66.14
-72.09,68.87
-75.02,62.65
26.5,-38.2
72.58,-9.41
56.64,79.1
41.51,87.04
-15.17,68.98
82.17,-37.36
-95.61,56.3
-77.29,0.06
94.86,71.24
-97.54,-22.48
-38.51,92.01
62.21,24.65
-81.64,-58.39
-58.22,18.99
-21.74,90.01
88.05,25.03
-74.0,-58.73
-40.03,92.12
-25.26,-65.94
-0.14,54.86
70.96,10.13
-76.26,99.33
-61.96,63.26
-89.21,68.18
-46.7,94.45
75.82,39.38
98.19,98.05
-59.49,-18.44
-27.31,-66.37
28.46,12.03
91.01,61.55
-63.51,43.74
-79.05,20.93
82.28,-70.75
22.5,18.88
-55.67,-53.68
-87.47,63.26
33.54,-20.86
-84.93,1.38
-3.1,-0.67
-3.49,-14.86
7.52,75.92
-68.16,-89.83
-6.41,-66.15
31.91,66.45
93.01,-38.09
16.24,-84.68
29.33,46.5
-54.05,-11.68
-5.08,92.87
-44.02,-41.95
42.59,-26.94
53.12,12.91
-83.16,62.49
-90.76,7.2
22.73,90.17
42.74,-76.81
-86.36,46.94
74.56,-76.15
-92.22,-99.02
-54.75,43.14
27.71,-10.4
-40.94,-46.11
-49.83,30.95
95.18,26.12
97.39,-55.29
15.51,56.34
-20.23,-12.26
-6.56,-58.18
72.46,92.44
-8.26,-24.02
98.64,60.35
83.19,-42.11
56.41,-72.81
-70.39,-20.42
0.41,-36.03
-40.61,37.67
65.22,36.88
45.53,17.23
-44.91,58.01
26.91,-29.19
-88.49,96.77
-60.75,74.43
10.24,-96.24
-98.38,-62.13
-58.44,-59.49
-57.08,-18.93
2.16,-69.82
-15.57,-54.64
-83.7,-73.72
-14.55,54.63
1.05,-17.32
57.68,85.88
-39.28,12.8
85.45,-21.12
-6.51,-50.6
90.43,82.77
-36.52,57.68
-89.18,-61.33
-3.76,-29.11
-89.46,1.92
-52.49,-39.79
-29.23,-97.66
-9.55,54.6
-37.59,-41.6
-51.41,7.85
74.78,-85.09
63.47,97.31
-34.62,76.19
-53.05,-35.77
55.92,60.64
-29.56,15.92
60.57,-56.2
-14.53,21.68
-89.47,-6.35
86.44,-91.48
-16.3,-57.38
-35.17,-7.03
-78.1,-46.45
-79.07,-11.44
-54.71,20.96
5.16,-63.66
-20.3,80.57
-60.49,19.74
5.54,77.29
3.81,81.59
23.16,-76.39
-65.99,82.67
-4.49,82.88
50.6,-37.22
-81.18,-55.49
60.15,-65.22
-20.22,24.46
-62.16,40.83
-54.64,39.44
48.85,87.17
-7.45,-21.08
66.2,97.91
-82.66,-72.64
-16.27,-18.69
74.39,-40.95
-4.73,13.45
-90.16,-45.11
26.99,28.09
-72.72,41.36
-38.42,67.7
-68.43,94.71
37.14,50.8
-72.36,-76.84
-91.39,-5.24
65.21,-66.72
66.04,62.44
-14.69,-67.61
-92.68,17.46
-38.37,-11.83
9.7,23.43
-66.42,27.51
89.44,-85.2
12.85,-44.87
39.71,8.74
18.74,84.94
20.79,-60.94
-59.82,1.47
-93.45,-62.85
-65.64,67.57
-84.32,73.67
63.24,90.42
28.02,78.09
-4.55,-68.55
88.78,70.29
33.01,-87.94
19.2,-62.8
-87.62,-25.87
-53.33,4.25
-81.05,1.68
15.25,49.01
-35.47,0.25
-62.3,97.81
77.14,40.15
68.19,-48.51
-86.67,-25.41
-4.53,81.16
8.64,9.69
39.07,63.33
-19.29,19.74
-64.88,56.06
36.82,-75.84
-5.24,-44.5
67.61,-8.54
-91.92,46.54
-97.89,39.95
-60.25,27.87
-91.55,37.11
25.79,30.03
-72.7,-80.41
-85.22,-79.99
36.19,9.81
-15.06,-77.53
12.7,-68.69
-24.84,25.67
91.8,-98.96
-81.35,-62.65
85.75,-9.59
-91.98,-16.58
56.99,19.52
72.75,-85.4
86.02,-6.75
1.71,70.98
-84.9,-95.33
5.94,46.43
-32.61,-39.14
-85.36,-23.51
98.64,-55.0
43.49,88.42
36.15,-48.57
8.28,12.13
3.25,70.55
49.42,-87.23
-19.13,-71.23
54.73,-86.6
-35.35,-51.37
83.32,37.62
-0.55,30.63
55.92,-27.24
-13.9,25.46
-80.67,62.74
91.16,-57.5
1.45,-91.78
-72.96,-75.99
-73.35,-91.26
53.33,31.76
93.49,36.82
-40.02,-11.33
-67.62,58.31
90.96,63.23
84.59,35.07
64.18,-94.17
83.04,-20.78
55.87,75.36
-10.24,98.83
53.11,69.84
-96.37,-77.49
20.28,30.02
-60.65,97.08
-37.69,-64.8
19.55,-7.7
-41.71,28.93
-62.2,-46.55
43.56,99.86
-1.95,-91.54
-87.91,-85.5
4.51,12.17
-91.98,-54.93
91.78,34.05
2.21,-1.52
58.91,71.12
72.73,-83.84
60.1,31.82
-65.11,19.9
-60.11,74.62
85.38,-61.83
69.21,44.44
7.65,9.26
-52.48,39.63
0.06,63.66
44.82,73.27
13.9,-4.96
-21.66,61.36
94.7,-53.83
-16.5,55.49
-25.23,82.22
39.54,20.01
-75.23,77.99
31.69,-98.1
63.55,-30.71
51.57,70.81
-35.95,-90.32
9.57,-30.5
0.81,-6.92
-76.69,-15.69
71.65,40.08
-76.58,-58.31
-94.44,29.69
-49.23,-68.96
-59.92,-12.5
1.72,83.65
92.55,82.04
-76.16,-35.99
75.02,63.46
-24.88,62.54
-47.68,64.0
-79.0,52.56
-66.75,97.49
-87.38,40.87
70.8,33.7
96.8,43.67
-70.03,24.9
-95.96,-15.19
-41.98,14.21
-82.96,64.33
12.37,61.63
41.3,34.34
12.64,15.41
-32.67,-77.62
-88.11,-51.5
63.29,-52.62
-61.25,-77.52
13.76,-45.96
-16.16,-22.01
28.15,-91.68
73.37,-73.58
-73.15,-78.19
34.94,54.2
86.69,86.39
-97.44,-58.77
20.88,-43.18
-40.78,-91.81
-61.96,29.71
-46.54,79.62
8.89,83.7
77.11,79.43
22.79,87.14
-47.05,94.93
-0.65,74.89
33.37,-3.94
78.55,39.97
71.33,-39.63
3.96,-69.41
66.64,-51.02
-33.49,-97.56
-9.94,-65.45
15.3,-31.64
15.91,-49.89
17.16,20.36
97.85,73.19
7.12,11.63
-35.99,-7.28
4.71,50.37
-59.14,-27.72
31.24,-4.39
-65.39,-94.42
-31.58,53.25
-8.64,-67.13
-51.98,97.62
-81.22,8.81
98.07,-13.36
-22.62,-39.25
-66.16,49.49
-67.5,6.79
3.92,-89.99
86.86,-40.83
-4.38,48.28
-12.93,57.3
6.31,71.57
56.23,-49.24
-7.43,-43.78
-28.53,99.22
26.64,17.85
73.74,-5.41
99.95,71.02
35.67,14.12
-98.66,-91.05
21.95,30.31
65.47,58.27
10.86,17.32
-99.4,34.57
-8.85,31.21
-8.15,-53.33
-44.84,72.79
59.44,-33.28
96.24,-84.39
-40.05,54.69
-85.64,34.0
62.61,-11.15
50.48,27.67
-58.16,82.59
-3.01,35.67
-13.3,-85.58
18.95,52.22
94.98,28.08
55.03,-32.28
-68.59,-73.15
-88.76,72.21
-15.27,0.76
-74.66,-77.04
44.27,-73.75
-51.17,-11.2
-62.91,98.54
51.17,-36.01
63.59,-16.65
78.51,87.42
64.26,-24.06
13.0,0.4
-6.6,31.48
50.1,86.9
55.33,-76.16
82.96,-86.71
-26.6,-64.64
-33.43,-4.85
64.71,6.61
70.86,-32.85
43.96,26.75
18.33,61.81
-35.2,55.73
35.27,5.26
-0.41,-22.12
58.57,8.44
86.01,-41.55
-4.51,41.08
72.55,-71.59
-78.46,46.89
78.9,-32.46
-23.7,29.5
8.25,61.22
10.87,-92.33
-65.82,23.62
70.83,-93.74
53.09,-45.21
-65.26,-35.44
19.5,21.99
41.81,-54.24
14.5,-55.53
-67.65,26.7
-8.51,-19.73
47.5,69.0
-14.22,-92.32
14.69,-70.03
-76.96,-48.54
60.65,88.97
11.84,18.78
-93.29,75.27
-47.99,-13.64
39.57,11.26
-81.63,-36.89
11.07,41.52
-15.71,12.92
16.63,81.38
-10.75,77.85
-65.57,9.77
-15.81,-39.56
-16.64,-71.34
42.62,20.38
51.54,83.48
-25.37,76.95
18.11,-9.57
-42.18,-34.43
70.46,39.89
11.75,97.41
86.12,52.65
56.63,41.45
42.84,89.63
6.35,50.3
37.56,81.0
37.03,4.05
47.74,86.31
-64.92,-55.91
77.89,-25.53
34.86,43.21
-20.56,83.87
36.37,-66.47
98.16,-68.69
63.65,57.67
42.54,73.81
63.89,40.18
81.1,27.52
-56.59,32.11
38.47,0.41
-52.86,69.03
-78.64,12.19
-99.35,-41.03
-62.7,67.78
-59.91,26.05
96.92,-44.53
-20.5,97.24
-46.42,-8.42
-1.75,18.15
99.01,-55.78
-85.7,40.82
-29.97,41.58
-1.1,-44.53
58.38,-42.41
-46.19,68.07
0.57,63.23
21.04,-49.1
-35.36,90.39
17.7,-69.06
62.68,-16.35
3.05,64.53
-24.19,-3.31
-80.34,-13.88
-99.48,-48.31
24.03,-44.76
95.24,-47.11
-71.47,0.62
34.15,58.99
-66.95,-39.57
95.73,16.37
-46.52,17.34
61.46,21.95
80.46,36.77
34.12,-17.2
85.45,-47.39
-67.84,20.23
97.58,-17.43
-27.46,-96.91
28.55,-98.17
99.86,-8.69
2.32,92.27
-18.01,95.48
-40.41,53.1
-50.96,-12.41
83.57,-32.31
42.73,90.11
-35.36,-7.05
-48.59,-8.62
-76.18,76.45
-23.53,29.95
94.86,-37.19
94.79,27.85
15.26,-35.63
91.36,96.57
-9.19,39.78
-13.09,-78.36
-10.53,31.37
29.8,25.21
28.83,93.86
-6.1,79.65
93.59,-54.87
25.89,97.7
25.7,-86.11
19.11,-75.29
-85.89,-88.39
55.18,31.01
98.8,85.36
-26.16,-38.28
-66.17,97.82
71.98,48.76
17.56,-14.5
-22.17,-18.79
86.49,86.66
-90.87,44.83
-2.3,-71.7
2.83,-9.75
19.7,-77.18
-93.83,87.1
-13.64,30.26
-7.15,68.35
-55.64,30.85
55.11,23.61
58.64,79.25
-21.36,-36.21
57.14,72.16
-11.55,-44.47
-69.2,6.71
-26.88,28.21
59.68,-83.6
-88.77,-41.01
-17.3,42.78
95.92,-88.13
-21.56,73.4
36.56,-66.31
-17.17,21.97
-96.55,92.59
-39.98,-32.33
61.3,41.85
39.22,33.91
-40.31,-65.1
-47.2,-53.55
76.86,-82.04
-6.99,8.85
71.06,80.75
-35.02,-64.73
-66.95,3.9
74.31,45.54
-55.2,-46.55
23.97,-78.96
-63.91,15.81
81.0,-49.12
-94.59,-55.51
-66.23,-55.51
-23.67,-0.26
33.08,31.06
-40.42,35.83
-18.58,-41.73
-38.54,91.7
66.46,5.65
-7.63,93.07
-9.43,42.68
-30.17,79.46
45.14,77.57
-63.35,10.52
-81.34,50.77
13.78,75.31
-48.91,-99.18
-82.27,39.36
-60.09,-64.69
-32.23,89.05
-72.56,-49.99
-10.91,71.44
-81.84,-70.6
69.12,-10.16
8.05,90.18
47.0,-18.88
42.72,-77.32
3.5,62.66
-74.87,-41.75
-17.0,8.14
-78.01,75.96
-30.85,-84.2
-11.36,-78.3
-29.27,9.38
0.15,76.93
-25.69,74.0
57.74,-5.13
42.89,16.73
-59.48,-54.18
46.25,79.45
-11.59,28.38
38.75,-83.46
-41.16,13.93
87.84,40.84
-39.84,-9.15
-23.94,-74.18
40.32,15.34
-31.65,-91.69
-17.55,69.06
31.61,-35.87
-83.52,-49.9
-22.48,25.65
-98.63,-82.2
-91.45,98.54
73.86,-20.84
-79.94,94.23
-59.89,-86.93
-69.08,83.94
7.8,-15.55
20.26,94.27
38.68,-79.83
20.76,-46.07
-48.89,84.64
99.8,-97.51
20.13,28.87
-41.99,21.37
10.12,90.83
58.69,-95.29
64.59,58.55
47.98,-84.05
-44.15,-26.45
-49.46,-75.28
31.52,59.34
-83.15,-48.2
-44.15,69.31
-98.58,-18.28
10.36,-34.25
-46.76,-1.51
93.93,6.13
47.81,46.99
-36.45,75.83
-36.42,30.3
9.64,27.07
14.35,-52.3
-42.56,58.31
-61.61,7.6
17.95,-41.07
18.37,-24.71
-83.57,89.91
79.17,98.86
-92.22,-86.98
-1.0,44.5
-99.91,59.0
69.52,-4.88
45.41,-92.22
-1.7,-29.63
-74.98,14.73
-6.36,-64.8
-72.72,-35.79
98.34,-57.12
80.09,79.38
14.86,-2.85
40.93,96.39
40.7,-35.48
-41.8,-16.28
95.43,-64.29
45.88,76.39
63.49,-79.7
52.77,-83.53
-32.49,-51.62
-5.49,-8.82
65.61,35.8
87.14,40.53
-85.47,-71.9
13.81,-57.0
-27.16,-49.62
-18.32,-84.3
-46.32,-26.14
70.38,27.44
38.98,96.53
-17.26,42.5
82.17,-88.22
-32.18,91.27
55.18,95.27
-60.83,91.06
-48.92,-59.49
4.97,-26.45
-1.51,-81.21
-32.81,-88.68
50.86,94.53
96.15,54.23
-54.82,-13.64
94.18,-39.71
-8.08,-17.35
-56.2,-91.41
60.42,11.1
-17.54,-32.08
-52.52,30.13
-26.19,42.61
26.52,-64.62
78.27,-7.93
-80.15,62.42
-99.51,44.48
-82.97,89.51
65.14,-21.99
14.98,4.3
-48.38,-2.16
-56.31,3.2
-21.98,-51.59
89.95,-44.02
35.66,72.44
12.55,74.73
86.82,17.37
1.65,-69.53
-31.94,1.18
92.44,62.34
11.31,-96.75
49.74,-23.72
-81.75,54.59
83.06,43.91
64.69,-31.25
-1.4,82.17
-24.05,97.44
56.83,41.29
64.17,-11.57
-55.49,8.46
37.03,-97.77
89.61,48.48
-86.26,10.08
97.97,-6.81
-14.91,32.52
-61.53,67.56
50.26,75.14
82.03,4.68
27.86,67.05
-32.45,94.38
45.97,63.71
44.53,7.34
96.35,60.31
-64.9,65.08
-83.09,79.15
-26.33,75.22
28.99,-50.8
-15.73,-5.53
8.49,-47.81
-76.41,87.19
87.27,-23.14
94.35,-40.07
-73.92,-74.37
-25.19,35.03
-62.79,31.66
25.91,90.52
-92.19,43.45
-70.89,91.04
48.98,10.47
39.94,91.71
64.08,22.51
62.69,28.51
-58.09,-32.42
7.53,-72.94
-64.09,95.56
44.36,12.41
-6.04,-44.28
58.44,77.67
38.1,-88.86
95.8,50.24
67.99,23.65
10.88,-46.82
-59.42,62.21
-43.74,-84.89
30.26,49.61
-14.06,-70.66
25.73,30.39
-27.51,49.9
63.37,-60.89
65.63,62.27
-67.28,52.8
17.74,48.79
-19.68,-18.76
63.26,-10.73
92.56,-22.72
59.39,-85.53
97.28,90.33
21.67,86.48
58.48,2.12
82.78,-17.28
81.73,-35.52
-16.1,21.72
22.55,60.94
-48.54,-89.36
23.07,-44.42
-70.9,-98.4
89.66,13.41
-33.7,-85.41
38.06,84.64
72.51,-33.14
-95.04,-35.75
-55.38,82.26
-30.85,-64.07
-59.3,55.38
-29.64,52.53
20.39,-32.99
-30.26,49.51
14.64,-5.58
38.9,99.63
74.89,-85.62
43.42,44.36
-43.68,91.55
30.84,-58.85
22.39,28.3
23.56,-36.72
64.18,-70.53
75.32,-26.41
16.41,-77.77
66.49,-13.69
-66.83,77.15
76.87,-30.65
71.49,-32.45
26.27,23.94
61.96,13.79
-50.96,53.77
-44.91,-5.58
52.33,-23.48
-23.09,-83.07
47.92,-97.24
91.29,-60.19
-91.37,11.82
-34.02,-78.55
-14.8,-63.86
-87.67,16.65
66.96,-78.38
-85.27,-44.67
-33.42,88.95
-64.16,-60.49
-27.25,64.38
-92.49,-65.94
-79.0,-90.84
-49.59,81.19
14.61,93.93
71.59,19.5
-2.74,-90.16
-16.5,0.04
-98.71,-9.49
-2.45,-1.26
49.4,-14.66
38.67,-79.27
-50.22,12.84
-36.46,-61.17
-35.1,25.29
-15.06,5.77
-1.12,-33.33
72.58,-4.58
-78.28,29.22
-41.53,68.15
91.38,-56.62
-89.34,-77.46
2.18,-6.9
-89.99,19.0
-68.27,-41.13
-88.66,42.44
63.54,61.66
-69.94,74.19
-92.57,77.57
-54.14,-25.88
-22.09,64.06
-96.96,-88.2
-98.92,8.91
9.96,5.12
-77.35,-81.17
37.79,-83.26
16.63,64.26
88.93,-53.22
5.82,93.05
-37.95,-9.42
-95.67,-80.1
-61.52,31.71
-37.51,90.6
-3.77,-17.94
2.21,57.9
-68.76,-56.43
-95.02,57.6
28.33,-66.45
9.29,60.76
-98.78,54.61
69.58,74.53
-17.51,-67.77
-22.81,-32.81
95.08,-71.34
-2.84,37.64
87.32,96.44
-17.49,38.47
91.17,-75.8
-39.7,-0.21
-51.51,-82.53
-46.13,-25.84
-49.71,-63.24
60.15,-89.83
-48.75,40.12
1.13,-78.07
-47.29,-87.94
48.03,-10.22
59.01,14.0
34.94,25.05
-16.92,-46.38
32.91,-10.87
48.4,-30.97
53.51,-67.73
15.16,88.55
-68.14,1.5
21.81,76.31
94.21,-94.38
-39.0,-31.99
34.5,-35.71
60.53,-56.36
38.16,-23.28
-33.13,-31.49
-78.1,-98.51
-76.03,61.65
-12.01,-73.2
66.24,-92.6
76.76,-6.48
-42.81,12.97
-85.41,20.57
-45.79,-15.88
-11.87,0.43
81.93,15.38
-76.13,27.44
-4.16,-78.33
-15.05,2.81
23.45,-27.76
-61.78,-15.3
76.99,27.0
43.06,35.87
-36.9,53.49
83.59,5.03
98.03,63.62
-36.2,-84.69
59.35,52.34
95.43,-3.96
-42.77,-15.39
39.93,-72.82
-50.8,51.44
15.19,-39.52
75.58,72.04
40.69,29.65
92.66,-7.93
61.94,62.78
4.04,-60.89
84.27,-80.01
16.85,-69.98
37.52,9.41
21.98,-93.87
38.05,-44.94
71.01,16.93
92.26,82.35
-29.1,-8.46
97.69,-34.9
55.05,-13.0
-91.63,-87.96
-42.4,88.78
23.37,35.82
-36.33,97.69
35.76,-54.45
52.52,14.96
34.13,26.44
-32.8,-12.17
-63.52,62.66
74.13,-55.1
-51.8,-84.36
58.22,71.91
68.07,-92.85
57.33,21.11
61.17,-83.3
-69.11,32.38
-46.26,-49.96
57.29,58.73
-11.27,-76.54
60.06,53.25
-32.47,-73.02
67.52,22.43
-24.44,83.26
-23.08,-24.06
-95.34,-57.88
77.05,49.23
-88.65,-92.45
-93.09,98.76
-0.71,-70.13
9.81,-97.0
83.16,72.25
90.74,-44.53
-56.63,91.13
36.03,-80.6
-92.64,45.97
-74.96,53.41
5.36,7.81
29.86,-27.96
32.91,87.07
-64.35,71.89
-8.59,73.86
5.56,82.22
-79.56,80.6
4.04,8.24
17.81,80.1
79.26,-40.8
-65.61,-31.42
-77.22,-66.15
-65.75,42.9
-91.89,74.9
-53.67,5.78
-75.39,-62.48
-4.15,-29.71
-81.79,-52.2
32.65,60.56
7.84,55.99
4.27,53.86
87.57,-41.55
10.91,-43.48
70.12,79.31
-6.17,11.43
64.86,87.9
-55.3,-30.52
-78.37,65.45
86.52,93.85
-52.09,-2.13
94.36,72.72
-11.24,8.31
15.23,18.33
69.09,74.93
1.61,-72.71
-26.78,-42.24
-90.65,23.2
37.55,60.6
15.44,2.98
94.57,-30.29
58.38,15.73
11.5,6.61
-63.33,36.04
18.24,-99.55
69.78,93.04
-98.66,-83.7
-4.51,-18.4
94.26,46.88
-27.67,66.31
-70.19,-15.57
64.07,-81.21
42.75,63.03
7.44,-29.02
63.11,21.68
-62.66,-58.5
22.86,97.38
-37.96,54.49
-26.22,3.57
-72.63,-0.27
38.19,76.68
-6.25,34.99
94.02,-7.15
61.75,-48.77
-24.81,45.19
20.4,66.23
-97.78,-20.31
61.8,-8.18
-67.46,-99.91
61.63,-56.74
-67.94,-33.16
-20.38,48.3
-54.52,-63.29
-45.14,69.31
81.87,-64.34
48.37,33.32
94.66,-1.17
67.76,-2.82
23.68,-66.01
46.85,-20.64
0.78,55.11
-34.66,-97.24
-47.25,40.34
-40.48,92.12
50.24,22.58
40.13,-26.95
91.7,-82.93
78.49,-76.13
-10.31,74.15
-74.73,-15.16
-21.64,-91.38
47.14,15.89
-64.3,-26.75
-32.79,99.78
54.32,93.04
-90.34,13.99
53.73,-68.59
-10.82,12.66
-92.86,-28.64
14.72,-59.44
-94.48,-95.95
37.79,81.48
92.43,-74.53
-8.78,-87.51
-95.47,85.05
35.07,45.44
-49.27,-23.91
-55.05,51.05
-31.84,-96.94
12.27,36.46
-44.91,14.61
-43.2,-58.67
-72.91,-13.38
-2.6,-52.07
-90.79,-38.18
-81.09,-80.22
25.08,40.75
-51.44,-71.34
15.59,95.05
-35.48,-25.77
-79.02,-25.56
-62.43,23.71
-47.03,-92.57
55.14,-16.49
58.92,84.03
76.84,-79.45
18.63,-76.66
-97.21,-53.88
-67.73,-92.27
-63.52,75.92
-17.95,-28.6
2.15,13.61
97.63,4.58
-2.95,-17.91
99.43,7.38
74.66,0.18
2.05,-11.86
-8.27,-79.5
57.42,96.89
-81.23,-2.0
5.62,-99.9
14.76,16.63
9.47,69.74
-35.0,-25.93
57.69,-48.54
90.75,17.08
