8.76,280.53
95.36,-11.58
-299.1,-162.45
-77.83,146.49
142.77,121.31
218.36,252.68
54.51,-220.61
-268.2,-145.15
-41.33,151.46
278.65,193.92
167.81,-285.5
255.83,246.92
242.77,-165.52
-61.79,196.64
213.29,171.82
-136.31,95.12
-210.59,256.92
-290.78,-76.51
-126.51,280.87
-138.39,-47.52
176.95,-66.83
170.48,-255.53
112.67,25.33
-30.92,70.38
96.37,-153.44
-36.02,297.7
48.4,57.45
-225.35,241.29
244.62,-279.59
-29.48,95.1
-79.13,-253.13
84.49,-268.44
-186.55,-147.14
250.46,263.14
-250.83,299.11
-295.97,-290.08
-295.85,32.64
-28.71,-260.67
119.62,-1.11
91.41,1.77
-34.62,-169.42
-244.81,-205.69
162.59,58.93
248.34,122.77
-259.42,20.5
55.82,286.49
266.78,-86.69
52.71,-203.38
39.04,74.16
-205.92,-261.57
-180.0,-166.47
-97.79,-113.28
-240.07,-268.08
-209.26,-128.87
-52.16,0.15
-98.74,261.47
269.46,295.2
299.46,298.66
-142.14,-239.65
110.74,188.18
-170.21,127.87
255.72,-195.12
268.4,-172.59
146.19,-280.08
178.8,256.51
2.55,-292.47
-293.08,-115.7
235.89,-226.7
-38.3,-82.05
-224.53,145.9
267.33,-243.6
-217.12,-243.14
-10.74,0.74
189.24,272.04
-201.56,-130.03
92.72,29.51
-225.44,61.15
148.48,187.99
193.81,287.98
43.29,-229.34
-47.3,192.71
7.24,-155.53
-259.0,135.65
-102.79,-117.62
-276.63,105.74
279.18,229.53
35.82,-178.22
-195.28,71.46
-263.28,-111.58
-179.35,66.17
225.49,252.31
-10.55,35.09
203.25,-145.82
15.36,-91.06
-144.9,-198.79
22.71,224.8
48.06,-223.15
-139.24,108.76
-293.04,-218.92
147.62,243.56
-235.43,-96.69
291.29,249.03
-238.78,202.28
178.99,-148.75
126.6,246.63
-12.56,-192.52
-293.19,77.84
-131.19,-200.17
-279.46,-209.42
-178.82,271.9
105.56,-193.35
297.6,89.74
224.23,127.01
172.41,132.56
-196.89,209.47
10.12,142.43
3.12,-285.73
251.42,-186.35
-230.73,-225.82
-57.56,186.67
-246.56,-89.73
-81.99,170.99
-76.42,69.96
83.42,-131.52
-72.87,50.54
215.03,-298.37
-281.45,-30.02
-207.1,59.42
265.38,-77.76
241.66,-232.57
63.46,41.4
15.17,147.77
294.29,-112.99
-264.27,-162.16
122.39,69.92
206.96,248.69
-82.22,-12.42
-227.03,-82.61
-156.68,266.67
-180.47,206.93
269.82,295.65
150.62,-96.98
219.94,-136.49
-91.37,-191.06
184.55,-287.56
-109.65,-32.13
16.36,208.42
243.68,-161.33
237.45,-59.58
-99.17,46.29
170.4,228.41
-139.2,-159.07
96.89,-160.18
-153.91,284.02
-276.74,162.17
269.02,125.62
-189.0,-167.59
243.97,-76.48
123.96,-160.36
-139.39,-176.65
185.81,23.2
-182.38,109.6
204.54,-8.22
-204.48,-79.08
-155.81,-97.04
-109.39,-151.2
-184.58,31.77
135.0,293.83
-43.66,279.32
-83.79,-237.18
-80.33,-22.61
-210.92,-96.63
-297.23,255.94
-6.18,-296.6
-81.05,-4.42
288.81,90.83
186.5,57.91
4.11,-160.73
-10.7,2.28
249.16,133.02
-52.06,-224.4
114.51,-26.51
43.68,270.73
194.69,158.23
-148.63,-243.47
286.08,18.45
99.61,253.78
-97.22,-33.76
-122.32,-20.99
296.02,-11.6
128.23,244.4
-129.63,-133.28
10.36,260.63
223.7,219.78
221.06,-53.69
-201.3,-24.44
-124.33,177.39
-248.54,123.23
-163.22,106.53
127.36,148.89
-278.96,198.54
-273.6,248.51
-78.03,269.22
-268.52,-268.84
-280.6,-95.13
-82.76,278.28
-81.17,-50.25
143.14,261.44
92.97,25.06
168.15,-75.02
4.73,208.05
-73.83,-3.99
-166.28,-209.43
194.33,211.01
288.51,-86.63
-19.77,-77.52
247.38,-232.4
-156.32,163.31
77.85,52.91
-83.08,75.09
-111.82,-176.79
71.08,-31.02
55.33,124.69
271.56,65.16
-198.83,-260.09
225.98,41.02
254.23,21.43
201.78,-154.93
138.52,-121.48
-48.2,205.79
-133.31,187.87
-245.17,-196.88
-86.2,196.38
-194.44,63.23
-251.34,-131.56
-284.46,177.31
-171.92,163.26
-84.48,-160.34
76.37,-299.01
-26.97,-218.49
-269.2,65.35
281.84,-26.93
-254.35,-24.24
-195.91,75.72
-28.19,22.29
211.94,-186.6
-103.56,-285.95
-38.57,289.31
-259.64,296.79
-145.75,222.83
251.83,-158.57
66.06,-131.12
-209.39,9.65
-220.41,-169.85
229.88,-106.53
218.79,238.35
-221.68,-145.37
245.84,251.81
-116.81,-192.61
283.12,251.27
186.4,160.64
186.23,-196.6
-62.59,-12.68
47.14,-78.85
38.49,177.23
-84.42,186.36
-133.94,217.61
-264.73,12.02
60.08,-94.36
-247.47,176.92
-0.97,178.48
257.97,-33.15
-216.19,-198.27
105.38,243.53
-50.54,201.7
209.32,125.98
-11.0,245.2
-84.23,25.58
-252.54,-154.36
63.85,-136.86
-295.38,35.67
-237.56,236.21
-215.99,156.72
-35.48,164.48
-63.12,113.3
10.29,110.84
154.09,2.16
222.09,179.38
-276.04,-228.26
-202.44,193.46
-264.16,-14.63
-136.82,-82.21
81.86,-143.0
-222.72,230.72
-52.33,-108.62
33.63,-106.84
206.35,-174.44
-126.11,-102.16
181.88,92.14
193.52,-203.34
154.82,160.04
-78.54,286.38
157.38,93.05
124.65,145.07
-222.27,13.91
160.87,124.52
216.59,-32.77
-0.44,63.95
174.88,-136.64
143.6,-299.5
-294.17,-283.97
-50.62,-47.18
-67.79,231.16
6.84,-239.97
60.87,85.4
93.99,-180.85
85.0,-282.75
172.5,185.85
-179.7,173.9
-258.83,87.3
-120.11,-147.15
213.36,192.87
-193.67,-131.0
123.62,-269.44
-51.6,-28.1
-209.23,56.33
198.72,-154.44
-60.22,-103.15
155.71,55.35
-54.37,-7.51
288.03,71.59
-132.22,205.29
-224.98,-139.81
-14.39,-209.02
-200.05,-279.74
-134.06,223.24
-178.57,-96.66
-266.75,-191.82
182.75,-250.11
284.36,118.04
-165.52,-61.48
187.53,-264.01
126.44,-30.65
-147.22,-20.09
-116.93,262.78
-201.25,248.98
104.7,155.2
159.14,107.12
-29.7,-117.45
-44.1,-141.62
-281.36,86.4
-137.96,-198.11
34.29,-169.66
-62.42,-258.83
253.44,-222.81
98.27,225.17
-38.44,-23.22
-106.76,1.51
-10.73,226.96
-188.36,-47.09
208.89,-175.39
-126.09,-170.43
-89.41,-2.82
216.99,23.13
-45.55,-256.61
-142.49,178.72
289.24,-294.19
-10.78,37.11
159.29,12.8
291.66,-53.66
265.68,-24.23
209.96,78.26
278.02,-198.45
-2.93,-143.21
-77.23,217.77
-173.61,128.33
131.91,269.77
-236.26,-179.56
118.72,-127.01
254.03,62.96
35.68,-148.23
120.87,-50.2
-141.81,36.39
46.67,-88.67
278.84,-95.14
-246.34,-113.34
-144.53,-77.85
99.84,-102.41
134.17,-203.92
-259.28,-122.37
281.62,-108.45
-69.76,-191.8
238.73,134.05
-154.76,54.38
-181.48,-228.79
233.21,153.42
208.57,-18.59
-46.56,-229.92
-18.47,106.38
198.61,13.48
133.2,-203.91
268.94,69.44
201.83,-290.05
137.86,63.65
-280.66,225.75
23.24,144.3
-190.85,-249.43
-108.43,-249.68
271.52,-127.22
-58.92,39.17
-176.55,232.82
-283.09,217.04
271.61,150.98
-100.92,-15.02
-161.22,-281.51
202.55,186.14
-258.34,-259.36
167.62,49.95
264.11,202.29
90.47,-165.19
-72.46,87.32
-4.47,11.29
211.46,257.21
-96.97,-203.17
-86.55,277.66
-15.23,253.92
-202.85,-198.93
-21.82,38.46
-178.24,9.06
-41.33,241.52
-291.94,-82.21
281.12,-291.22
72.02,-119.44
-104.08,-76.94
-144.49,104.55
-105.46,35.86
212.05,241.97
-239.34,171.9
117.95,168.57
165.68,48.23
-9.44,217.45
203.47,30.73
194.17,290.35
201.1,83.31
-229.29,267.67
-29.58,-62.54
11.05,57.12
-220.76,249.38
208.79,143.2
-46.59,-2.01
93.12,-13.16
-115.32,-80.16
-251.44,193.66
-198.61,59.3
214.72,-207.35
-12.54,257.3
201.67,281.71
-189.26,-53.08
4.35,-227.94
-180.59,-147.89
-35.97,142.83
114.08,-110.76
254.76,-51.15
-108.88,-90.06
-25.77,141.28
-16.96,-113.84
120.39,-240.83
169.01,-128.12
215.64,-184.18
-133.63,-249.91
-134.13,104.7
-27.93,-136.35
42.4,-64.68
-85.03,101.4
-6.14,-139.75
-225.08,131.36
-104.72,-33.66
78.49,-229.88
260.72,90.59
-88.3,-192.57
154.24,237.27
-222.54,-76.39
-120.82,-243.82
0.98,-213.87
-198.34,-223.89
-3.55,241.57
-100.0,-9.51
31.12,-215.42
-34.91,242.05
158.72,299.58
-95.03,-153.43
102.01,134.5
-291.46,238.57
-41.8,-51.63
247.29,-125.27
-263.72,-208.94
68.05,178.71
-10.46,133.22
-154.01,-43.14
-37.8,-86.63
-114.05,44.23
56.88,16.88
-113.03,242.65
278.6,113.58
-175.77,-113.9
-182.07,236.93
-181.43,-191.52
-232.94,-25.2
-202.66,26.28
-244.89,-42.66
-214.23,-286.11
288.2,-280.46
-8.39,-12.54
-146.74,-183.31
-67.39,77.29
-161.13,-93.37
220.92,116.91
58.5,226.7
-111.8,228.31
-160.11,141.58
97.65,222.11
18.37,227.9
-13.52,142.95
-239.14,211.33
277.8,199.78
189.86,157.9
-175.12,-71.34
-10.98,100.61
-271.97,-230.16
247.39,-108.45
57.72,135.01
93.15,-121.87
181.46,245.3
-137.35,-266.49
87.18,-20.03
79.07,-138.9
255.11,163.4
226.62,205.62
15.16,246.19
-261.09,111.98
244.55,-134.12
193.95,-42.17
-221.83,172.82
-251.17,-168.03
-84.57,-297.0
-187.72,101.06
140.11,197.36
-162.24,-105.06
-31.86,-43.1
-257.4,-118.55
190.62,229.77
104.93,-295.42
-210.62,222.58
49.94,24.6
-120.78,53.09
-135.98,284.05
-280.32,243.46
120.35,-77.84
201.52,220.15
-203.44,298.03
299.16,32.5
-11.05,44.47
-64.51,-12.95
17.78,-225.71
234.95,129.91
-98.72,-149.68
-190.77,-49.09
-273.72,-32.57
-65.19,-26.51
-87.43,122.5
215.44,187.09
-270.57,-12.85
49.53,262.3
120.57,66.64
-242.48,43.8
-47.38,-3.57
236.3,-238.26
-94.3,-20.41
21.22,153.4
-43.94,-212.18
249.28,-49.32
278.41,169.82
-76.2,-150.1
-211.79,-217.18
-89.2,2.7
-239.39,-100.65
216.18,-91.44
-114.07,-48.4
52.76,-116.9
104.94,14.22
-79.88,164.55
-182.05,-44.65
-293.79,120.72
294.84,-277.33
275.35,235.8
41.47,117.96
-160.05,215.82
-201.09,96.18
-97.85,81.17
58.97,-243.16
-1.28,-286.81
-125.87,-37.69
-21.18,-181.98
113.43,1.48
-77.03,131.52
-188.52,-272.62
206.43,-251.72
199.35,174.95
-38.11,81.29
147.07,259.7
-156.48,248.47
115.07,213.39
-214.42,299.58
-29.5,-192.81
25.41,225.71
202.77,-226.52
175.95,-109.65
-37.93,150.42
-42.53,-123.11
-73.38,118.55
-46.51,181.15
128.31,262.66
-99.85,-148.02
-45.13,-258.61
129.39,144.95
-281.51,111.69
127.17,215.17
-129.74,83.05
-241.89,135.2
-295.99,-151.02
125.21,269.0
-282.12,-256.54
-296.65,99.03
-233.99,-115.18
202.65,-296.66
-91.33,-280.37
-28.42,-37.04
-236.09,269.86
-36.59,105.55
-201.22,-295.21
175.44,162.8
-257.98,-89.31
165.13,264.19
-65.63,127.19
-153.9,-237.9
44.66,-133.86
-17.15,182.71
-200.56,-86.43
-275.33,-259.69
108.1,-38.77
78.2,-149.62
-94.6,238.53
-180.46,-46.2
-91.37,-172.09
277.4,-191.36
72.56,168.7
65.72,-55.13
254.29,150.12
222.26,126.43
-12.83,-14.5
163.17,222.52
247.43,-177.17
213.05,-221.65
178.58,-299.51
291.82,-280.21
40.6,-124.74
-102.83,216.82
134.56,275.89
-194.7,271.46
172.83,196.68
-77.81,-182.43
283.54,-280.94
165.89,53.69
-143.46,-27.97
81.06,-189.74
184.67,275.41
144.62,-287.84
49.24,-127.24
-289.33,137.45
105.43,197.88
211.63,105.82
49.92,62.76
59.26,-142.35
-171.15,251.0
30.0,-142.3
-1.07,-41.72
196.51,-242.12
83.35,-39.01
-223.66,-253.53
287.48,-152.13
-64.74,-87.3
153.89,64.49
40.34,-185.99
238.52,-282.92
122.51,-288.22
215.58,261.18
34.52,-173.4
-275.34,228.33
278.33,-173.17
54.53,174.44
-95.94,-48.19
230.35,236.41
-227.06,147.62
50.82,-52.78
-39.87,60.9
204.56,-19.98
-120.74,92.97
176.79,-243.41
-146.77,89.95
275.33,-6.69
242.76,102.45
-284.03,-81.17
182.56,-85.28
13.08,-182.21
262.47,203.7
-224.2,112.68
-208.5,109.23
-45.91,272.53
-176.31,57.06
-256.17,-16.37
-222.1,-250.2
234.9,-24.99
120.95,50.68
96.44,-243.75
-238.77,196.29
-273.12,207.55
114.62,-76.8
-167.12,0.93
-285.88,-163.85
-262.89,-35.76
197.74,-100.0
209.9,-272.09
244.11,-43.17
-136.33,-172.98
-163.59,244.05
235.08,-4.45
58.0,289.51
179.66,237.94
-239.3,-115.72
-6.91,146.48
-265.1,-232.94
-105.27,-13.42
-202.33,-252.74
-60.62,-220.3
289.98,105.04
-44.02,57.31
177.82,-259.33
13.24,77.8
-112.76,-8.18
216.57,-114.33
77.92,-57.74
-80.39,9.55
-256.08,200.66
-92.09,265.54
88.79,-257.77
135.54,202.13
-289.15,-46.58
-291.23,274.83
-188.52,123.33
67.69,103.21
88.16,95.67
-151.96,-260.11
-2.15,-142.54
205.72,-261.65
225.01,-83.74
-161.44,185.36
-140.82,-146.13
-89.36,94.11
-221.33,210.15
-248.43,-50.91
217.33,-139.48
-284.43,-149.43
192.21,216.79
106.85,86.18
57.84,31.28
-127.28,-22.43
284.27,-168.73
150.16,284.07
-170.08,-190.97
-138.36,206.94
-178.62,-266.6
-206.18,281.33
298.45,70.98
-30.13,-87.24
-56.33,135.83
-139.71,204.36
-279.63,-224.29
160.28,-292.46
-248.89,292.29
230.41,-130.62
-16.26,-80.95
-108.74,291.2
-233.01,-165.11
-136.72,175.89
17.74,105.7
-239.78,-130.14
-101.1,115.18
269.15,143.02
-22.33,-10.16
-180.79,61.51
-80.86,-32.22
-280.61,10.83
244.26,-37.82
199.75,-171.86
205.42,13.34
-9.51,-62.86
155.27,-52.82
-59.32,53.09
-271.63,148.26
-6.79,16.4
263.25,-279.91
-128.94,-76.23
213.67,-279.82
52.94,-265.11
-19.05,155.22
115.27,56.21
69.34,-257.24
-247.6,-238.36
174.05,211.7
77.96,285.78
-5.1,2.25
-206.06,-148.32
6.46,194.59
47.94,-216.39
85.12,-136.02
-107.32,143.26
-15.22,-167.63
-247.18,216.98
-264.46,-299.55
-73.24,278.71
-69.14,114.87
196.52,205.29
-268.09,-131.62
165.96,-280.76
-120.48,133.59
220.04,-69.36
-44.8,13.42
-85.14,-92.3
-41.36,67.17
238.81,-132.65
-180.62,289.51
272.79,-188.21
-123.52,65.16
-21.52,287.18
-240.95,-96.43
34.37,117.29
55.62,-292.66
151.13,233.95
54.43,198.0
252.4,-95.15
-272.51,-94.71
-34.32,229.76
281.64,-285.39
174.76,-151.3
-82.34,24.4
-71.06,9.23
-93.18,-107.53
-108.44,156.38
209.94,41.83
164.66,-97.67
263.5,-232.95
-286.87,227.8
51.6,-102.17
-71.08,-269.07
282.73,91.8
-236.89,70.67
-23.73,6.26
298.56,79.46
122.64,81.68
95.88,-211.51
-103.7,141.11
-256.96,-175.6
123.24,274.26
146.03,-276.7
-185.84,-141.6
-250.06,-128.77
205.36,164.48
229.35,-108.99
128.33,105.94
61.6,227.03
-249.41,110.07
185.65,53.87
-96.52,-131.71
-284.33,-100.15
270.71,-26.16
-198.33,186.2
-33.89,214.75
195.67,53.67
241.76,27.7
-215.95,-86.29
-156.14,-118.66
-1.66,-136.66
-122.88,-250.44
-35.54,-258.05
-4.24,100.78
-179.87,-52.28
215.06,-246.91
20.27,-285.17
234.77,-88.55
107.43,-0.67
199.82,47.64
34.62,282.87
-241.5,72.7
222.02,-283.49
198.26,-237.16
145.21,199.38
-113.52,112.94
140.53,-58.48
273.74,163.99
-181.13,-40.61
5.85,297.68
252.05,-10.1
90.73,235.8
-228.7,-225.73
24.09,191.38
-128.27,-85.34
267.39,52.75
-135.52,-231.19
-113.02,-162.66
-48.72,187.26
-29.94,-34.48
-97.06,-241.31
17.1,160.42
-228.21,53.66
-252.04,-271.76
-213.97,-262.7
-56.24,150.2
24.39,-163.1
260.83,19.93
180.55,-55.04
36.05,76.61
245.95,48.68
-148.8,252.32
-287.97,-207.67
72.77,76.46
192.15,198.9
-161.38,-215.09
109.02,-103.08
252.95,-117.74
-40.36,163.96
233.1,117.89
30.32,-42.62
-97.71,68.41
-189.56,12.84
-95.56,153.74
-257.24,124.32
63.07,-1.02
93.19,-108.72
-266.93,114.54
-165.72,-270.13
-31.21,168.96
113.99,219.66
220.65,-165.24
145.59,48.12
-78.35,127.89
128.84,-66.44
10.21,-150.23
147.44,-260.21
167.52,-7.47
-154.5,-156.89
183.28,-63.21
35.32,-250.07
210.2,-159.16
190.61,-33.11
-39.97,-49.08
84.28,246.26
114.03,-282.58
-2.47,181.04
61.69,-218.93
-0.5,-163.54
-177.11,227.65
94.89,62.28
91.58,-127.37
253.9,277.49
1.75,-7.31
-14.57,-127.15
9.08,249.6
-207.09,3.15
64.42,77.4
-233.54,129.88
-232.85,-87.8
277.86,253.21
233.22,106.2
209.42,-235.09
-247.71,-140.75
28.36,-193.45
-128.84,-266.6
-297.99,-100.7
-20.32,-252.49
285.69,-161.02
144.74,-159.18
51.2,-33.92
-275.32,213.96
-206.33,24.09
152.69,-36.41
101.35,131.94
45.71,134.8
33.81,84.1
178.45,-6.16
-218.37,-39.2
163.46,219.04
-62.84,-84.37
-58.0,54.39
-106.39,-90.82
37.24,-281.01
78.71,-57.46
-251.55,-244.35
16.3,-156.78
-44.2,215.21
296.88,170.12
78.17,23.18
255.55,-126.71
48.32,-65.45
5.13,-244.86
21.04,95.59
-153.97,196.54
-9.03,235.96
102.94,-73.09
119.76,-285.55
-151.11,7.91
-231.72,-297.75
-93.76,-256.48
106.01,-183.51
236.64,108.71
263.87,-259.13
260.84,-57.71
-96.51,137.63
229.6,-21.89
274.08,-276.88
-276.19,-161.83
79.4,13.27
-1.32,243.53
226.85,-248.15
95.48,72.36
-61.44,-201.41
-170.84,-118.18
-45.0,190.0
71.67,-257.42
193.28,195.46
-232.53,-101.78
114.28,186.33
-286.96,267.74
-62.2,-104.08
-190.89,262.62
124.67,189.3
-119.97,198.8
-49.59,170.84
-152.87,21.21
2.47,92.27
148.18,58.38
-38.04,56.53
-187.06,-266.6
-98.86,130.89
-179.24,-105.95
224.97,198.74
263.25,-99.74
-162.78,-104.08
62.41,-220.61
-265.9,161.31
26.68,-173.77
-253.8,72.04
112.69,189.83
-30.46,-91.3
149.88,-82.69
180.92,-24.79
151.32,-217.33
-272.77,-30.87
-294.62,152.67
-32.38,-133.15
-183.24,-229.78
-180.16,99.96
-135.82,-259.13
-213.97,191.79
-263.08,-104.67
-43.2,256.25
231.46,-56.02
-280.99,-183.87
83.48,139.65
-61.63,54.36
-123.59,91.65
116.37,-294.09
-273.25,-71.18
202.36,-247.59
256.55,-30.13
181.87,-36.69
-53.6,0.54
-283.92,-65.02
109.37,92.39
155.96,-286.61
-94.88,-216.26
170.58,-85.97
211.55,-287.44
-57.97,158.72
-277.88,266.33
-234.34,-285.13
129.74,194.1
237.21,-296.16
283.89,-110.05
-280.46,42.29
-228.24,-101.22
69.89,247.13
18.56,267.24
-55.12,251.09
-268.19,280.64
-96.42,275.3
232.17,299.22
-42.89,-175.8
-76.72,267.53
124.04,273.91
10.59,-100.56
-237.03,258.32
47.49,263.64
-105.88,-284.26
280.54,203.14
-74.52,-194.69
-211.11,240.37
169.36,-96.34
-170.47,60.75
117.4,-96.58
21.7,-65.58
-13.85,-44.86
-226.22,217.6
249.52,-295.62
-200.71,-72.15
243.79,72.95
215.87,-8.91
-85.78,-288.82
184.48,-225.07
-276.76,140.94
-72.96,-213.95
37.41,187.46
-182.15,186.91
238.55,32.71
160.94,-144.85
50.87,93.76
-291.11,-265.6
-296.23,112.96
165.64,-73.83
225.09,171.74
184.51,-193.53
-105.68,-134.71
-146.59,127.0
-137.15,138.92
-278.44,57.88
196.94,-150.54
218.44,-226.49
261.8,3.35
-150.53,-44.74
-207.28,34.05
-89.75,157.45
112.31,-11.63
172.85,64.31
-23.16,135.8
-59.63,57.3
-6.14,162.81
-100.35,-286.93
165.1,-134.28
-248.46,-169.94
-241.21,57.82
-78.06,-288.75
-258.51,270.54
131.68,73.8
148.65,-30.31
-203.98,132.04
251.55,112.69
105.11,175.79
165.52,-131.9
43.67,-92.63
101.55,141.27
-156.73,-166.92
81.92,-246.12
-44.98,-168.51
-105.48,-12.83
-295.26,-57.8
275.44,212.32
-60.41,283.37
68.81,21.25
115.78,-208.63
118.1,117.61
152.93,-249.07
165.97,87.45
-13.34,284.14
-297.94,252.27
-232.78,-16.92
89.67,-133.14
133.75,294.06
-17.19,159.27
-207.76,66.69
-29.54,192.13
286.46,-169.45
-240.46,-27.92
-67.15,-258.21
-291.2,231.1
21.42,54.63
32.14,199.96
-255.04,10.88
